genres,genre_id
"Horror;Fiction;Historical,Historical Fiction;Fantasy,Paranormal;Thriller;Fantasy,Supernatural;Mystery;Fantasy;Paranormal,Ghosts;Historical",7012
"Fiction;Mystery,Crime;Novels;Mystery;Mystery,Noir;Literature,American;Thriller;Mystery,Detective;Psychology;Classics",7013
"Horror;Short Stories;Fiction;Thriller;Fantasy;Audiobook;Classics;Fantasy,Supernatural;Novels",7014
Horror;Fiction;Thriller;Suspense;Fantasy;Audiobook;Science Fiction;Adult;Novels,7015
"Horror;Fiction;Thriller;Science Fiction;Fantasy;Fantasy,Paranormal;Suspense;Fantasy,Supernatural;Adult;Audiobook",7016
"Fiction;Short Stories;Literature,Jewish;Classics;Judaism,Judaica;Religion,Judaism;Historical,Historical Fiction;Literature;Reference,Research;Classics,Classic Literature",7017
"Literature,Jewish;Fiction;Religion,Judaism;Short Stories;Classics",7018
"Fiction;Historical,Historical Fiction;Classics;Cultural,African American;Race;New York;Young Adult;Novels;Young Adult,Coming Of Age;Historical",7019
"Horror;Fiction;Classics;Science Fiction;Fantasy;Horror,Lovecraftian;Short Stories;Audiobook;Fantasy,Weird Fiction;Novels",7020
"Horror;Fiction;Fantasy;Short Stories;Science Fiction;Horror,Lovecraftian;Fantasy,Weird Fiction;Lovecraftian,Cthulhu Mythos;Classics;Pulp",7021
"Horror;Fiction;Fantasy;Short Stories;Classics;Science Fiction;Horror,Lovecraftian;Lovecraftian,Cthulhu Mythos;Fantasy,Weird Fiction;Literature",7022
"Horror;Fiction;Fantasy;Short Stories;Science Fiction;Classics;Anthologies;Horror,Lovecraftian;Lovecraftian,Cthulhu Mythos;Anthologies,Collections",7023
"Philosophy;Nonfiction;Writing,Essays;Classics;Criticism,Literary Criticism;History;War;Criticism;Poetry;Cultural,France",7024
"Fiction;Adventure;Thriller;Action;Mystery;Suspense;Thriller,Mystery Thriller;Historical,Historical Fiction;Novels;Adult",7025
"Classics;Poetry;Fiction;Literature;Religion;European Literature,Italian Literature;Historical,Medieval;Fantasy;Philosophy;Cultural,Italy",7026
Reference;Poetry,7027
"Classics;Fiction;Poetry;Literature;Academic,School;Short Stories;Historical,Medieval;Historical,Historical Fiction;Classics,Classic Literature;Academic,Read For School",7028
"Classics;Poetry;Fiction;Historical,Medieval;Literature;Academic,School;European Literature,British Literature;Short Stories;Humor;Middle English Li...,Geoffrey Chaucer",7029
"Science Fiction;Classics;Fiction;Adventure;Cultural,France;Fantasy;Literature;Novels;European Literature,French Literature;Science Fiction Fantasy",7030
"Short Stories;Science Fiction,Steampunk;Science Fiction;Adventure;Fiction;Anthologies;Speculative Fiction;Science Fiction Fantasy;Fantasy",7031
"Classics;Science Fiction;Fiction;Adventure;Fantasy;Cultural,France;Literature;Novels;Audiobook;European Literature,French Literature",7032
Classics;Science Fiction;Fiction;Fantasy;Adventure;Action,7033
"Classics;Fiction;Science Fiction;Adventure;Fantasy;Cultural,France;Literature;European Literature,French Literature;Novels;Literature,19th Century",7034
"Classics;Fiction;Adventure;Science Fiction;Cultural,France;Literature;Fantasy;Novels;European Literature,French Literature;Adventure,Pirates",7035
"Fiction;Adventure;Classics;Science Fiction;European Literature,French Literature;Science Fiction,Steampunk;Historical;Cultural,France;Historical,Historical Fiction;Travel",7036
"Classics;Fiction;Adventure;Science Fiction;Cultural,France;Travel;Fantasy;Historical,Historical Fiction;Literature;Novels",7037
"Classics;Adventure;Fiction;Cultural,France;Childrens;Science Fiction;Young Adult;Roman;European Literature,French Literature;Literature,19th Century",7038
"Fiction;Novels;Contemporary;Literature;Academic,College;Religion;American,American Fiction;Literary Fiction;Sexuality;Literature,American",7039
"Mystery;Thriller;Fiction;Suspense;Thriller,Mystery Thriller;Mystery,Crime;Audiobook;New York;Thriller,Psychological Thriller;Romance",7040
"Nonfiction;Fantasy,Paranormal;Horror;Mystery;History;Pseudoscience,Cryptozoology;Fantasy,Supernatural;Occult;Pseudoscience,Conspiracy Theories;Science Fiction,Aliens",7041
"Sexuality;Relationships;Nonfiction;Spirituality;Self Help;Self Help,Personal Development;Psychology;Health;Love;Marriage",7042
"Religion;Spirituality;Nonfiction;Philosophy;Writing,Essays;Religion,Faith",7043
"Fiction;Literature;LGBT,Gay;Literary Fiction;Contemporary",7044
"Fiction;Contemporary;Womens Fiction,Chick Lit;Drama;Adult Fiction;Adult;Mystery;Mystery,Crime;Family;Realistic Fiction",7045
"Fiction;Short Stories;Writing,Essays;Literature;Novels;Unfinished;Literary Fiction;Literature,American;Modern",7046
"Fiction;Novels;Classics;Literature;Science Fiction;Literature,American;Unfinished;Literary Fiction;The United States Of America;Contemporary",7047
"Nonfiction;History;Art,Photography;Cultural,Counter Culture;Cultural;Biography Memoir;Sociology;Biography;North American Hi...,American History",7048
"Childrens;Childrens,Picture Books;Classics;Fiction;Poetry;Kids;Animals;Young Adult;Childrens,Juvenile;Childrens,Storytime",7049
"Childrens,Picture Books;Number,Counting;Childrens;Childrens,Juvenile;Science,Mathematics;Mathematics,Number;European Literature,Spanish Literature;Classics;Animals;Childrens,Storytime",7050
"Humor;Nonfiction;Politics;Humor,Comedy;Audiobook;Writing,Essays;Anthologies,Collections;Literature,American;Culture,Pop Culture;Biography,Autobiography",7051
"Fiction;Humor;Audiobook;Humor,Comedy;Novels",7052
"Politics;Humor;Nonfiction;Humor,Comedy",7053
"Parenting,Adoption;Nonfiction;Race;Autobiography,Memoir;Literature,Asian Literature;Parenting;Anthologies;Writing,Essays;Race,Anti Racist;Cultural,China",7054
"Sequential Art,Comics;Sequential Art,Graphic Novels;Superheroes,Dc Comics;Comics,Superheroes;Comics,Comic Book;Dc Comics,Batman;LGBT",7055
"Feminism;Nonfiction;Writing,Essays;Race;LGBT;LGBT,Queer;Social Movements,Social Justice;Politics;Race,Anti Racist;Gender",7056
"Fiction;Historical,Historical Fiction;Novels;Contemporary;Cultural,Latin American;Adult Fiction;Literary Fiction;Literature;Young Adult,Coming Of Age;Audiobook",7057
"Classics;Poetry;Fantasy,Mythology;Fiction;Textbooks;History,Ancient History",7058
"Mystery;Childrens;Fiction;Young Adult;Childrens,Middle Grade;Classics;Thriller,Mystery Thriller;Adventure;Childrens,Chapter Books;Literature",7059
"Mystery;Fiction;Young Adult;Childrens;Classics;Childrens,Middle Grade;Thriller,Mystery Thriller;Childrens,Juvenile;Adventure;Mystery,Crime",7060
"Mystery;Young Adult;Fiction;Classics;Childrens;Childrens,Middle Grade;Thriller,Mystery Thriller;Childrens,Juvenile;Adventure;Mystery,Crime",7061
"Mystery;Fiction;Young Adult;Childrens;Classics;Childrens,Middle Grade;Childrens,Juvenile;Thriller,Mystery Thriller;Adventure;Mystery,Detective",7062
"Mystery;Fiction;Young Adult;Childrens;Classics;Childrens,Middle Grade;Thriller,Mystery Thriller;Childrens,Juvenile;Mystery,Detective;Suspense",7063
"History;Cultural,Iran;Nonfiction;Politics;Religion,Islam;Religion;Philosophy;Spirituality;Cultural;Sociology",7064
"History;Nonfiction;War,World War II;Biography;North American Hi...,American History;War;Historical;War,Military Fiction;Autobiography,Memoir;Military,Military History",7065
"Business;Business,Management;Nonfiction;Leadership;Biography;Business,Entrepreneurship;Economics;Self Help,Personal Development;Productivity;History",7066
"Mystery;Fiction;Romance;Womens Fiction,Chick Lit;Suspense;Contemporary;Thriller;Mystery,Crime;Audiobook;Thriller,Mystery Thriller",7067
"Language,Writing;Nonfiction;Reference;Education;Reference,Research;Art,Crafts;Writing,Books About Books",7068
"Nonfiction;History;European Literature,British Literature",7069
"Poetry;Classics;Literature;European Literature,British Literature;Literature,19th Century;Fiction;Literature,20th Century;Academic,School;Classics,Classic Literature;Death",7070
"Poetry;Fiction;Classics;Historical,Victorian;Literature;European Literature,British Literature",7071
"Paranormal,Vampires;Fantasy;Fantasy,Paranormal;Horror;Fantasy,Urban Fantasy;Fiction;Shapeshifters,Werewolves;Romance;Adult;Novels",7072
"History;Nonfiction;Science;History,Archaeology;Anthropology;History,Ancient History;Science Fiction,Alternate History;Reference;Mystery;Science,Geology",7073
"Psychology;Nonfiction;Philosophy;Fantasy,Mythology;Psychology,Psychoanalysis;Occult,Mysticism;Reference;Occult;Spirituality",7074
"Media Tie In,Star Wars;Science Fiction;Fiction;Young Adult;Childrens;Fantasy;Adventure;Childrens,Middle Grade;Childrens,Juvenile;War",7075
"Media Tie In,Star Wars;Sequential Art,Graphic Novels;Sequential Art,Comics;Science Fiction;Graphic Novels Comics;Comics,Comic Book",7076
"Paranormal,Vampires;Fantasy;Horror;Fantasy,Paranormal;Fiction;Fantasy,Urban Fantasy;Shapeshifters,Werewolves;Romance;Novels;Science Fiction",7077
"Fiction;Historical,Historical Fiction;Literary Fiction;Audiobook;Contemporary;Novels;Female Authors;Womens Fiction,Chick Lit",7078
"Childrens;Childrens,Picture Books;Fiction;Classics;Animals;Animals,Dogs;Kids;Poetry;Childrens,Juvenile;Fantasy",7079
"Plays;Classics;Drama;Poetry;Fiction;Historical,Historical Fiction;Plays,Theatre;Literature;Religion;Academic,School",7080
"History;Nonfiction;Historical,Medieval;Science;Science,Technology;History,Medieval History;History,European History;Science,History Of Science;Reference;Reference,Research",7081
"Food and Drink,Cookbooks;Food and Drink,Cooking;Food and Drink,Food;Nonfiction;Reference;Health",7082
"Plays;Classics;Drama;Fiction;Historical,Historical Fiction;Plays,Theatre;Poetry;Literature;Academic,School;Historical",7083
"Fiction;Historical,Historical Fiction;Cultural,Germany;Short Stories;Literary Fiction;Novels;Young Adult,Coming Of Age;Literature;Adult Fiction;War,World War II",7084
"Nonfiction;History;Cultural,Germany;Autobiography,Memoir;War,World War II;Biography;European Literature,German Literature;History,Oral History;Biography,Autobiography;Historical",7085
"Fiction;Contemporary;Adult;Romance;Literature;Womens Fiction,Chick Lit;Drama;Adult Fiction;Novels;Unfinished",7086
"Classics;Plays;Drama;Fiction;Fantasy;Academic,School;Plays,Theatre;Literature;Poetry;Academic,Read For School",7087
"Dungeons and Dragons,Dragonlance;Fantasy;Fiction;Role Playing Games,Dungeons and Dragons;Fantasy,High Fantasy;Science Fiction Fantasy;Adventure;Fantasy,Epic Fantasy;Fantasy,Dragons;Novels",7088
"Plays;Drama;Academic,School;Fiction;Classics;Plays,Theatre;Cultural,France;Academic,Read For School;Retellings;Literature,Post Colonial",7089
"Nonfiction;Criticism,Literary Criticism;History;Criticism;Religion;Plays,Theatre;Philosophy;Literature;Academic;Drama",7090
"Education;Nonfiction;Classics;Academic,Grad School",7091
"Classics;Nonfiction;Plays,Theatre;Romance",7092
"Nonfiction;Philosophy;Science;Science,Technology;History;Cultural;Sociology;Business;Futurism;Environment,Sustainability",7093
"Young Adult;Childrens;Childrens,Middle Grade;Fiction;Childrens,Juvenile;Young Adult,Teen",7094
"Self Help;Nonfiction;Business;Psychology;Self Help,Personal Development;Leadership;Classics;Language,Communication;Audiobook;Relationships",7095
"Self Help;Nonfiction;Psychology;Young Adult,High School;Relationships;Childrens,Juvenile;Family;Philosophy;Business;Womens",7096
"Economics;Nonfiction;Business;Economics,Finance;Science;Politics;Academic,School;Social Science;Currency,Money;Psychology",7097
"Sports,Fitness;Health;Nonfiction;Sports,Sports;Self Help;Science;Reference;Combat,Martial Arts",7098
"Science;Nonfiction;Anthropology;Psychology;Science,Biology;Biology,Evolution;Sociology;History;Environment,Nature;Science,Popular Science",7099
"Travel;Humor;Nonfiction;Writing,Essays;Short Stories;Autobiography,Memoir;Humor,Comedy;Anthologies",7100
"Economics,Finance;Business;Nonfiction;Economics;Psychology;Currency,Money;Philosophy;Finance,Personal Finance",7101
"Christian;Nonfiction;Religion;Religion,Christianity;Religion,Faith;Spirituality;Religion,Theology;Autobiography,Memoir;Christian,Christian Living;Christian,Christian Non Fiction",7102
"Science Fiction;Fiction;Humor;Fantasy;Humor,Comedy;Science Fiction Fantasy;Space;Science Fiction,Aliens;Novels;Classics",7103
Fiction;Science Fiction;Humor,7104
Horror;Fiction;Short Stories;Thriller;Mystery;Fantasy;Drama;Classics;Suspense;Anthologies,7105
"Nonfiction;Self Help;Relationships;Humor;Womens Fiction,Chick Lit;Psychology;Adult;Romance;Self Help,Personal Development;Philosophy",7106
"Fiction;Science Fiction;Science Fiction,Dystopia;Humor;Science Fiction,Cyberpunk;Thriller;Politics;Speculative Fiction;Science Fiction Fantasy;Young Adult",7107
"Fiction;Magical Realism;Fantasy;Cultural,African American;Classics;Feminism;Literary Fiction;Literature;Novels;Adult",7108
"Fiction;Novels;Historical,Historical Fiction;Literary Fiction;Contemporary;Adult Fiction;Race;Womens;Literature,American;Relationships",7109
"Fiction;Historical,Historical Fiction;Animals;Historical;European Literature,British Literature;Audiobook;Biography Memoir;Novella;Novels;Female Authors",7110
"Science Fiction;Fiction;Classics;European Literature,Czech Literature;Science Fiction,Dystopia;Fantasy;Novels;Humor;Literature,20th Century;War",7111
"Science;Nonfiction;Science,Physics;Science,Astronomy;Science,Popular Science;Philosophy;Space;Audiobook;Physics,Quantum Mechanics;Science Fiction,Time Travel",7112
"Mystery;Mystery,Cozy Mystery;Fiction;Audiobook;Thriller,Mystery Thriller;Adult;Food and Drink,Food;Romance;Womens Fiction,Chick Lit;Mystery,Murder Mystery",7113
"Mystery;Mystery,Cozy Mystery;Fiction;Audiobook;Thriller,Mystery Thriller;Food and Drink,Food;Romance;Adult;Mystery,Murder Mystery;Mystery,Crime",7114
"Mystery;Mystery,Cozy Mystery;Fiction;Thriller,Mystery Thriller;Audiobook;Adult;Food and Drink,Food;Romance;Womens Fiction,Chick Lit;Contemporary",7115
"Mystery;Mystery,Cozy Mystery;Fiction;Thriller,Mystery Thriller;Audiobook;Mystery,Crime;Food and Drink,Food;Adult;Womens Fiction,Chick Lit;Mystery,Murder Mystery",7116
"Mystery;Mystery,Cozy Mystery;Fiction;Thriller,Mystery Thriller;Audiobook;Womens Fiction,Chick Lit;Adult;Contemporary;Food and Drink,Food;Mystery,Crime",7117
"Fiction;Humor;Fantasy;Humor,Comedy;Science Fiction;Adult;Audiobook;Adult Fiction;Fantasy,Urban Fantasy;Contemporary",7118
"Mystery;Mystery,Cozy Mystery;Fiction;Holiday,Christmas;Holiday;Thriller,Mystery Thriller;Audiobook;Adult;Mystery,Murder Mystery;Food and Drink,Food",7119
"Mystery;Mystery,Cozy Mystery;Fiction;Thriller,Mystery Thriller;Adult;Mystery,Crime;Audiobook;Food and Drink,Food;Womens Fiction,Chick Lit;Contemporary",7120
"Mystery;Mystery,Cozy Mystery;Fiction;Audiobook;Thriller,Mystery Thriller;Womens Fiction,Chick Lit;Adult;Mystery,Crime;Contemporary;Mystery,Murder Mystery",7121
"Religion;Religion,Theology;Leadership;Spirituality;Christian;Race;Religion,Church;Sociology;Nonfiction;Social Movements,Social Justice",7122
"Business;Leadership;Nonfiction;Business,Management;Productivity;Business,Entrepreneurship;Buisness;Self Help,Personal Development",7123
"Business;Nonfiction;Psychology;Business,Entrepreneurship;Business,Management;Buisness;Language,Communication;Self Help;Self Help,Personal Development;Language,Writing",7124
"Business;Nonfiction;Business,Entrepreneurship;Buisness;Self Help;Business,Management;Self Help,Personal Development;Leadership;Economics,Finance;Audiobook",7125
Business;Nonfiction,7126
"Humor;Fiction;Fantasy;Paranormal,Vampires;Humor,Comedy;Fantasy,Paranormal;Fantasy,Urban Fantasy;Horror;Romance;Fantasy,Supernatural",7127
"Humor;Fiction;Fantasy;Paranormal,Vampires;Fantasy,Paranormal;Fantasy,Urban Fantasy;Humor,Comedy;Horror;Romance;Fantasy,Supernatural",7128
"Fiction;Humor;Fantasy;Humor,Comedy;Adventure;Audiobook;Adult;Adult Fiction;Contemporary;Novels",7129
"Humor;Fiction;Fantasy;Humor,Comedy;Fantasy,Paranormal;Fantasy,Urban Fantasy;Horror;Audiobook;Fantasy,Supernatural;Adult",7130
"Humor;Fantasy;Fiction;Humor,Comedy;Fantasy,Urban Fantasy;Horror;Fantasy,Paranormal;Fantasy,Supernatural;Paranormal,Demons;Audiobook",7131
"Humor;Fiction;Fantasy;Humor,Comedy;Fantasy,Urban Fantasy;Audiobook;Fantasy,Paranormal;Adult;Contemporary;Adult Fiction",7132
"Sequential Art,Comics;Sequential Art,Graphic Novels;Fiction;New York;Graphic Novels Comics;Comics,Comic Book;Sequential Art,Comix;Art;Sequential Art,Bande Dessinée;Historical,Historical Fiction",7133
"Sequential Art,Comics;Art;Nonfiction;Language,Writing;Sequential Art,Graphic Novels;Design;Reference;Art,Drawing;Education;Graphic Novels Comics",7134
"Sequential Art,Comics;Sequential Art,Graphic Novels;Fiction;Graphic Novels Comics;Mystery,Crime;Comics,Superheroes;Mystery,Noir;Comics,Comic Book;Superheroes,Dc Comics;Classics",7135
"Sequential Art,Graphic Novels;Sequential Art,Comics;History;Nonfiction;Politics;Graphic Novels Comics;Religion;Literature,Jewish;Comics,Comic Book;Religion,Judaism",7136
"Sequential Art,Comics;Art;Sequential Art,Graphic Novels;Reference",7137
"Fantasy;Heroic Fantasy,Sword and Sorcery;Fiction;Pulp;Short Stories;Adventure;Classics;Science Fiction Fantasy;Anthologies;Horror",7138
